,date,equipment,city,ca,weekday,is_weekend,bool_school_holiday_A,bool_school_holiday_B,bool_school_holiday_C,is_bankholiday,distance_between_closest_bank_holiday,ca_last_year_same_weekday
543,2018-06-28,ordinateur,Paris,8712.26645561824,Thursday,False,False,False,False,False,16,7290.930721059682
544,2018-06-29,ordinateur,Paris,11090.396506154011,Friday,False,False,False,False,False,15,7129.48649068236
545,2018-06-30,ordinateur,Paris,8740.934573947492,Saturday,True,False,False,False,False,14,8142.032903908606
546,2018-07-01,ordinateur,Paris,8633.039795035791,Sunday,True,False,False,False,False,13,10356.66199704592
547,2018-07-02,ordinateur,Paris,13461.602232863177,Monday,False,False,False,False,False,12,8060.739352502319
548,2018-07-03,ordinateur,Paris,12134.835992287804,Tuesday,False,False,False,False,False,11,9937.717683215373
549,2018-07-04,ordinateur,Paris,12480.190672381723,Wednesday,False,False,False,False,False,10,7110.000328878818
550,2018-07-05,ordinateur,Paris,10001.600657392237,Thursday,False,False,False,False,False,9,4944.6164858764805
551,2018-07-06,ordinateur,Paris,7358.881576680636,Friday,False,False,False,False,False,8,11899.045835238965
552,2018-07-07,ordinateur,Paris,4976.307872001412,Saturday,True,True,True,True,False,7,5794.835693614302
553,2018-07-08,ordinateur,Paris,9800.952305661898,Sunday,True,True,True,True,False,6,8633.039795035791
554,2018-07-09,ordinateur,Paris,7381.705549199122,Monday,False,True,True,True,False,5,13461.602232863177
555,2018-07-10,ordinateur,Paris,6195.696529666076,Tuesday,False,True,True,True,False,4,12134.835992287804
556,2018-07-11,ordinateur,Paris,12354.487298193115,Wednesday,False,True,True,True,False,3,12480.190672381723
557,2018-07-12,ordinateur,Paris,9806.189802583656,Thursday,False,True,True,True,False,2,10001.600657392237
558,2018-07-13,ordinateur,Paris,10206.15665637279,Friday,False,True,True,True,False,1,7358.881576680636
559,2018-07-14,ordinateur,Paris,5215.952661749781,Saturday,True,True,True,True,True,0,4976.307872001412
560,2018-07-15,ordinateur,Paris,11059.09994133752,Sunday,True,True,True,True,False,31,9800.952305661898
561,2018-07-16,ordinateur,Paris,9531.104796587917,Monday,False,True,True,True,False,30,7381.705549199122
562,2018-07-17,ordinateur,Paris,5885.1592370604685,Tuesday,False,True,True,True,False,29,6195.696529666076
563,2018-07-18,ordinateur,Paris,7948.691531455134,Wednesday,False,True,True,True,False,28,12354.487298193115
564,2018-07-19,ordinateur,Paris,10159.047562328866,Thursday,False,True,True,True,False,27,9806.189802583656
565,2018-07-20,ordinateur,Paris,12052.677586696778,Friday,False,True,True,True,False,26,10206.15665637279
566,2018-07-21,ordinateur,Paris,8607.915699778701,Saturday,True,True,True,True,False,25,5215.952661749781
567,2018-07-22,ordinateur,Paris,9312.19559590564,Sunday,True,True,True,True,False,24,11059.09994133752
568,2018-07-23,ordinateur,Paris,6650.24452218677,Monday,False,True,True,True,False,23,9531.104796587917
569,2018-07-24,ordinateur,Paris,5484.378379667623,Tuesday,False,True,True,True,False,22,5885.1592370604685
570,2018-07-25,ordinateur,Paris,6349.804677803802,Wednesday,False,True,True,True,False,21,7948.691531455134
571,2018-07-26,ordinateur,Paris,12045.795839650178,Thursday,False,True,True,True,False,20,10159.047562328866
572,2018-07-27,ordinateur,Paris,11531.368611992244,Friday,False,True,True,True,False,19,12052.677586696778
573,2018-07-28,ordinateur,Paris,6820.006713519321,Saturday,True,True,True,True,False,18,8607.915699778701
574,2018-07-29,ordinateur,Paris,12959.711927646622,Sunday,True,True,True,True,False,17,9312.19559590564
575,2018-07-30,ordinateur,Paris,11992.479518317054,Monday,False,True,True,True,False,16,6650.24452218677
576,2018-07-31,ordinateur,Paris,6089.0082394793235,Tuesday,False,True,True,True,False,15,5484.378379667623
577,2018-08-01,ordinateur,Paris,8102.605430702099,Wednesday,False,True,True,True,False,14,9540.214600756935
578,2018-08-02,ordinateur,Paris,6088.178708183978,Thursday,False,True,True,True,False,13,12676.446245062478
579,2018-08-03,ordinateur,Paris,4729.233874886056,Friday,False,True,True,True,False,12,9853.571147692815
580,2018-08-04,ordinateur,Paris,11508.036785634067,Saturday,True,True,True,True,False,11,10446.516168359563
581,2018-08-05,ordinateur,Paris,7381.5396194103005,Sunday,True,True,True,True,False,10,9197.879527868521
582,2018-08-06,ordinateur,Paris,7750.019392446145,Monday,False,True,True,True,False,9,10242.199177972136
583,2018-08-07,ordinateur,Paris,10610.413299470714,Tuesday,False,True,True,True,False,8,9830.26307749588
584,2018-08-08,ordinateur,Paris,4929.9022747485915,Wednesday,False,True,True,True,False,7,8102.605430702099
585,2018-08-09,ordinateur,Paris,15353.731211011802,Thursday,False,True,True,True,False,6,6088.178708183978
586,2018-08-10,ordinateur,Paris,6701.102936086223,Friday,False,True,True,True,False,5,4729.233874886056
587,2018-08-11,ordinateur,Paris,6928.132564618727,Saturday,True,True,True,True,False,4,11508.036785634067
588,2018-08-12,ordinateur,Paris,7010.712174257493,Sunday,True,True,True,True,False,3,7381.5396194103005
589,2018-08-13,ordinateur,Paris,9124.415064097831,Monday,False,True,True,True,False,2,7750.019392446145
590,2018-08-14,ordinateur,Paris,7233.120464714395,Tuesday,False,True,True,True,False,1,10610.413299470714
591,2018-08-15,ordinateur,Paris,10621.246994268307,Wednesday,False,True,True,True,True,0,4929.9022747485915
592,2018-08-16,ordinateur,Paris,11257.891597247672,Thursday,False,True,True,True,False,77,15353.731211011802
593,2018-08-17,ordinateur,Paris,6950.197820230362,Friday,False,True,True,True,False,76,6701.102936086223
594,2018-08-18,ordinateur,Paris,13458.61683516026,Saturday,True,True,True,True,False,75,6928.132564618727
595,2018-08-19,ordinateur,Paris,4913.968306382445,Sunday,True,True,True,True,False,74,7010.712174257493
596,2018-08-20,ordinateur,Paris,9553.800670468034,Monday,False,True,True,True,False,73,9124.415064097831
597,2018-08-21,ordinateur,Paris,5852.822180889236,Tuesday,False,True,True,True,False,72,7233.120464714395
598,2018-08-22,ordinateur,Paris,12289.403492622505,Wednesday,False,True,True,True,False,71,10621.246994268307
599,2018-08-23,ordinateur,Paris,4978.861211656106,Thursday,False,True,True,True,False,70,11257.891597247672
600,2018-08-24,ordinateur,Paris,7756.844809554813,Friday,False,True,True,True,False,69,6950.197820230362
601,2018-08-25,ordinateur,Paris,8521.939520455067,Saturday,True,True,True,True,False,68,13458.61683516026
602,2018-08-26,ordinateur,Paris,6339.449466292272,Sunday,True,True,True,True,False,67,4913.968306382445
603,2018-08-27,ordinateur,Paris,10313.548021320494,Monday,False,True,True,True,False,66,9553.800670468034
604,2018-08-28,ordinateur,Paris,14624.85919179662,Tuesday,False,True,True,True,False,65,5852.822180889236
605,2018-08-29,ordinateur,Paris,7827.228802961414,Wednesday,False,True,True,True,False,64,12289.403492622505
606,2018-08-30,ordinateur,Paris,8730.345133857601,Thursday,False,True,True,True,False,63,4978.861211656106
607,2018-08-31,ordinateur,Paris,13243.80810390664,Friday,False,True,True,True,False,62,7756.844809554813
608,2018-09-01,ordinateur,Paris,9879.17094943393,Saturday,True,True,True,True,False,61,9819.326896566556
609,2018-09-02,ordinateur,Paris,9980.89435705387,Sunday,True,True,True,True,False,60,9031.672440965125
610,2018-09-03,ordinateur,Paris,8427.388012477191,Monday,False,False,False,False,False,59,5541.831452936836
611,2018-09-04,ordinateur,Paris,7675.448851734502,Tuesday,False,False,False,False,False,58,6168.822756028092
612,2018-09-05,ordinateur,Paris,9750.74605694714,Wednesday,False,False,False,False,False,57,7574.110938672993
613,2018-09-06,ordinateur,Paris,7083.841471586602,Thursday,False,False,False,False,False,56,4218.455651478202
614,2018-09-07,ordinateur,Paris,9780.517363984984,Friday,False,False,False,False,False,55,5725.207454004406
615,2018-09-08,ordinateur,Paris,10687.878410756011,Saturday,True,False,False,False,False,54,9879.17094943393
616,2018-09-09,ordinateur,Paris,5154.929876701462,Sunday,True,False,False,False,False,53,9980.89435705387
617,2018-09-10,ordinateur,Paris,9417.355695381402,Monday,False,False,False,False,False,52,8427.388012477191
618,2018-09-11,ordinateur,Paris,9800.2504518413,Tuesday,False,False,False,False,False,51,7675.448851734502
619,2018-09-12,ordinateur,Paris,7382.113685463104,Wednesday,False,False,False,False,False,50,9750.74605694714
620,2018-09-13,ordinateur,Paris,7664.180948200011,Thursday,False,False,False,False,False,49,7083.841471586602
621,2018-09-14,ordinateur,Paris,11972.935777432871,Friday,False,False,False,False,False,48,9780.517363984984
622,2018-09-15,ordinateur,Paris,11930.806504580018,Saturday,True,False,False,False,False,47,10687.878410756011
623,2018-09-16,ordinateur,Paris,6139.073230062276,Sunday,True,False,False,False,False,46,5154.929876701462
624,2018-09-17,ordinateur,Paris,9222.285074626541,Monday,False,False,False,False,False,45,9417.355695381402
625,2018-09-18,ordinateur,Paris,7482.926525319744,Tuesday,False,False,False,False,False,44,9800.2504518413
626,2018-09-19,ordinateur,Paris,7379.32185780668,Wednesday,False,False,False,False,False,43,7382.113685463104
627,2018-09-20,ordinateur,Paris,7443.201358475158,Thursday,False,False,False,False,False,42,7664.180948200011
628,2018-09-21,ordinateur,Paris,8063.054806157788,Friday,False,False,False,False,False,41,11972.935777432871
629,2018-09-22,ordinateur,Paris,5932.829149422094,Saturday,True,False,False,False,False,40,11930.806504580018
630,2018-09-23,ordinateur,Paris,7569.7406092643605,Sunday,True,False,False,False,False,39,6139.073230062276
631,2018-09-24,ordinateur,Paris,4841.70526811833,Monday,False,False,False,False,False,38,9222.285074626541
632,2018-09-25,ordinateur,Paris,8321.081337850253,Tuesday,False,False,False,False,False,37,7482.926525319744
633,2018-09-26,ordinateur,Paris,10983.085476861497,Wednesday,False,False,False,False,False,36,7379.32185780668
634,2018-09-27,ordinateur,Paris,8231.789625548052,Thursday,False,False,False,False,False,35,7443.201358475158
635,2018-09-28,ordinateur,Paris,8353.019302657873,Friday,False,False,False,False,False,34,8063.054806157788
636,2018-09-29,ordinateur,Paris,5120.362177465448,Saturday,True,False,False,False,False,33,5932.829149422094
637,2018-09-30,ordinateur,Paris,9160.711201991602,Sunday,True,False,False,False,False,32,7569.7406092643605
638,2018-10-01,ordinateur,Paris,11334.932916593445,Monday,False,False,False,False,False,31,5688.907886764992
639,2018-10-02,ordinateur,Paris,11230.198353497944,Tuesday,False,False,False,False,False,30,6854.442852320989
640,2018-10-03,ordinateur,Paris,6192.5110202247615,Wednesday,False,False,False,False,False,29,15270.837819927568
641,2018-10-04,ordinateur,Paris,13234.574697344016,Thursday,False,False,False,False,False,28,4949.127128665223
642,2018-10-05,ordinateur,Paris,7109.866193948515,Friday,False,False,False,False,False,27,6518.548419351403
643,2018-10-06,ordinateur,Paris,8030.977739985957,Saturday,True,False,False,False,False,26,9435.081923351792
644,2018-10-07,ordinateur,Paris,12242.477734555356,Sunday,True,False,False,False,False,25,11425.52146339767
645,2018-10-08,ordinateur,Paris,6738.0419100659055,Monday,False,False,False,False,False,24,11334.932916593445
646,2018-10-09,ordinateur,Paris,7630.790118666393,Tuesday,False,False,False,False,False,23,11230.198353497944
647,2018-10-10,ordinateur,Paris,9361.19634626568,Wednesday,False,False,False,False,False,22,6192.5110202247615
648,2018-10-11,ordinateur,Paris,8955.367637027935,Thursday,False,False,False,False,False,21,13234.574697344016
649,2018-10-12,ordinateur,Paris,9249.81455359178,Friday,False,False,False,False,False,20,7109.866193948515
650,2018-10-13,ordinateur,Paris,12385.220098948364,Saturday,True,False,False,False,False,19,8030.977739985957
651,2018-10-14,ordinateur,Paris,9458.405210279692,Sunday,True,False,False,False,False,18,12242.477734555356
652,2018-10-15,ordinateur,Paris,5279.618933494684,Monday,False,False,False,False,False,17,6738.0419100659055
653,2018-10-16,ordinateur,Paris,9611.958122127191,Tuesday,False,False,False,False,False,16,7630.790118666393
654,2018-10-17,ordinateur,Paris,8073.864716242066,Wednesday,False,False,False,False,False,15,9361.19634626568
655,2018-10-18,ordinateur,Paris,5846.740679241301,Thursday,False,False,False,False,False,14,8955.367637027935
656,2018-10-19,ordinateur,Paris,7285.778385663432,Friday,False,False,False,False,False,13,9249.81455359178
657,2018-10-20,ordinateur,Paris,9806.057252602712,Saturday,True,True,True,True,False,12,12385.220098948364
658,2018-10-21,ordinateur,Paris,8810.168121873077,Sunday,True,True,True,True,False,11,9458.405210279692
659,2018-10-22,ordinateur,Paris,12255.949453632198,Monday,False,True,True,True,False,10,5279.618933494684
660,2018-10-23,ordinateur,Paris,8793.077162318354,Tuesday,False,True,True,True,False,9,9611.958122127191
661,2018-10-24,ordinateur,Paris,12879.753467488836,Wednesday,False,True,True,True,False,8,8073.864716242066
662,2018-10-25,ordinateur,Paris,8342.793900676601,Thursday,False,True,True,True,False,7,5846.740679241301
663,2018-10-26,ordinateur,Paris,11122.406365597568,Friday,False,True,True,True,False,6,7285.778385663432
664,2018-10-27,ordinateur,Paris,8850.785882104958,Saturday,True,True,True,True,False,5,9806.057252602712
665,2018-10-28,ordinateur,Paris,9970.844431839105,Sunday,True,True,True,True,False,4,8810.168121873077
666,2018-10-29,ordinateur,Paris,14136.882749477048,Monday,False,True,True,True,False,3,12255.949453632198
667,2018-10-30,ordinateur,Paris,7287.500593351913,Tuesday,False,True,True,True,False,2,8793.077162318354
668,2018-10-31,ordinateur,Paris,8824.852327586676,Wednesday,False,True,True,True,False,1,12879.753467488836
669,2018-11-01,ordinateur,Paris,8522.158880998539,Thursday,False,True,True,True,True,0,5572.016535189959
670,2018-11-02,ordinateur,Paris,11689.518516208645,Friday,False,True,True,True,False,9,6022.560912713484
671,2018-11-03,ordinateur,Paris,6799.741003525725,Saturday,True,True,True,True,False,8,14021.99075376037
672,2018-11-04,ordinateur,Paris,8980.48748360096,Sunday,True,True,True,True,False,7,9743.5381258948
673,2018-11-05,ordinateur,Paris,6743.488606592578,Monday,False,False,False,False,False,6,8235.761294103446
674,2018-11-06,ordinateur,Paris,9764.45038187927,Tuesday,False,False,False,False,False,5,12018.70398000372
675,2018-11-07,ordinateur,Paris,12061.016667843445,Wednesday,False,False,False,False,False,4,7385.802103000027
676,2018-11-08,ordinateur,Paris,6618.599381464475,Thursday,False,False,False,False,False,3,8522.158880998539
677,2018-11-09,ordinateur,Paris,5322.591766292857,Friday,False,False,False,False,False,2,11689.518516208645
678,2018-11-10,ordinateur,Paris,7577.293948182255,Saturday,True,False,False,False,False,1,6799.741003525725
679,2018-11-11,ordinateur,Paris,13538.652201575946,Sunday,True,False,False,False,True,0,8980.48748360096
680,2018-11-12,ordinateur,Paris,7612.058405453726,Monday,False,False,False,False,False,43,6743.488606592578
681,2018-11-13,ordinateur,Paris,9485.265979105583,Tuesday,False,False,False,False,False,42,9764.45038187927
682,2018-11-14,ordinateur,Paris,10337.726419303506,Wednesday,False,False,False,False,False,41,12061.016667843445
683,2018-11-15,ordinateur,Paris,6534.8895260676945,Thursday,False,False,False,False,False,40,6618.599381464475
684,2018-11-16,ordinateur,Paris,8478.862756900742,Friday,False,False,False,False,False,39,5322.591766292857
685,2018-11-17,ordinateur,Paris,12307.124080782041,Saturday,True,False,False,False,False,38,7577.293948182255
686,2018-11-18,ordinateur,Paris,7689.476441136662,Sunday,True,False,False,False,False,37,13538.652201575946
687,2018-11-19,ordinateur,Paris,9092.15082428039,Monday,False,False,False,False,False,36,7612.058405453726
688,2018-11-20,ordinateur,Paris,10065.890894035048,Tuesday,False,False,False,False,False,35,9485.265979105583
689,2018-11-21,ordinateur,Paris,11111.392313174098,Wednesday,False,False,False,False,False,34,10337.726419303506
690,2018-11-22,ordinateur,Paris,7867.560566159681,Thursday,False,False,False,False,False,33,6534.8895260676945
691,2018-11-23,ordinateur,Paris,10840.757009808436,Friday,False,False,False,False,False,32,8478.862756900742
692,2018-11-24,ordinateur,Paris,5444.429159785577,Saturday,True,False,False,False,False,31,12307.124080782041
693,2018-11-25,ordinateur,Paris,6163.338523070665,Sunday,True,False,False,False,False,30,7689.476441136662
694,2018-11-26,ordinateur,Paris,8711.563951017222,Monday,False,False,False,False,False,29,9092.15082428039
695,2018-11-27,ordinateur,Paris,12320.14293182748,Tuesday,False,False,False,False,False,28,10065.890894035048
696,2018-11-28,ordinateur,Paris,12562.534294321973,Wednesday,False,False,False,False,False,27,11111.392313174098
697,2018-11-29,ordinateur,Paris,12771.579280389209,Thursday,False,False,False,False,False,26,7867.560566159681
698,2018-11-30,ordinateur,Paris,9616.593754200314,Friday,False,False,False,False,False,25,10840.757009808436
699,2018-12-01,ordinateur,Paris,5964.031884444761,Saturday,True,False,False,False,False,24,11625.862040956987
700,2018-12-02,ordinateur,Paris,10196.010554828914,Sunday,True,False,False,False,False,23,7062.856799424253
701,2018-12-03,ordinateur,Paris,10647.650826967105,Monday,False,False,False,False,False,22,10657.320361082244
702,2018-12-04,ordinateur,Paris,12486.913520241887,Tuesday,False,False,False,False,False,21,10031.797591303804
703,2018-12-05,ordinateur,Paris,7710.399149207143,Wednesday,False,False,False,False,False,20,10615.81587436316
704,2018-12-06,ordinateur,Paris,6619.26585763746,Thursday,False,False,False,False,False,19,8980.816478448525
705,2018-12-07,ordinateur,Paris,9410.605593765778,Friday,False,False,False,False,False,18,11319.428186639883
706,2018-12-08,ordinateur,Paris,12528.189586257251,Saturday,True,False,False,False,False,17,5964.031884444761
707,2018-12-09,ordinateur,Paris,10575.776611530031,Sunday,True,False,False,False,False,16,10196.010554828914
708,2018-12-10,ordinateur,Paris,13922.812639515005,Monday,False,False,False,False,False,15,10647.650826967105
709,2018-12-11,ordinateur,Paris,6157.883344268444,Tuesday,False,False,False,False,False,14,12486.913520241887
710,2018-12-12,ordinateur,Paris,6067.28771902381,Wednesday,False,False,False,False,False,13,7710.399149207143
711,2018-12-13,ordinateur,Paris,4860.342807763978,Thursday,False,False,False,False,False,12,6619.26585763746
712,2018-12-14,ordinateur,Paris,8338.365366595472,Friday,False,False,False,False,False,11,9410.605593765778
713,2018-12-15,ordinateur,Paris,5150.130163679488,Saturday,True,False,False,False,False,10,12528.189586257251
714,2018-12-16,ordinateur,Paris,9743.414472119028,Sunday,True,False,False,False,False,9,10575.776611530031
715,2018-12-17,ordinateur,Paris,13430.874205555032,Monday,False,False,False,False,False,8,13922.812639515005
716,2018-12-18,ordinateur,Paris,14094.634736138572,Tuesday,False,False,False,False,False,7,6157.883344268444
717,2018-12-19,ordinateur,Paris,7997.679733150439,Wednesday,False,False,False,False,False,6,6067.28771902381
718,2018-12-20,ordinateur,Paris,6737.90624246033,Thursday,False,False,False,False,False,5,4860.342807763978
719,2018-12-21,ordinateur,Paris,9778.655296747773,Friday,False,False,False,False,False,4,8338.365366595472
720,2018-12-22,ordinateur,Paris,10627.736663676822,Saturday,True,True,True,True,False,3,5150.130163679488
721,2018-12-23,ordinateur,Paris,14712.89584034173,Sunday,True,True,True,True,False,2,9743.414472119028
722,2018-12-24,ordinateur,Paris,9352.606588444574,Monday,False,True,True,True,False,1,13430.874205555032
723,2018-12-25,ordinateur,Paris,4798.500222936705,Tuesday,False,True,True,True,True,0,14094.634736138572
724,2018-12-26,ordinateur,Paris,5180.864054201422,Wednesday,False,True,True,True,False,6,7997.679733150439
725,2018-12-27,ordinateur,Paris,9736.89283634316,Thursday,False,True,True,True,False,5,6737.90624246033
726,2018-12-28,ordinateur,Paris,7868.472308578483,Friday,False,True,True,True,False,4,9778.655296747773
727,2018-12-29,ordinateur,Paris,10490.31136132305,Saturday,True,True,True,True,False,3,10627.736663676822
728,2018-12-30,ordinateur,Paris,9057.00411000093,Sunday,True,True,True,True,False,2,14712.89584034173
729,2018-12-31,ordinateur,Paris,11583.385909912004,Monday,False,True,True,True,False,1,9352.606588444574
730,2019-01-01,ordinateur,Paris,5428.313372349427,Tuesday,False,True,True,True,True,0,8344.661179470779
731,2019-01-02,ordinateur,Paris,7736.360883500904,Wednesday,False,True,True,True,False,110,9107.51414209677
732,2019-01-03,ordinateur,Paris,7310.408774356523,Thursday,False,True,True,True,False,109,9980.798722197807
733,2019-01-04,ordinateur,Paris,6283.6820885094985,Friday,False,True,True,True,False,108,5788.459179804141
734,2019-01-05,ordinateur,Paris,10138.836710288388,Saturday,True,True,True,True,False,107,4696.063307953233
735,2019-01-06,ordinateur,Paris,5993.812955840169,Sunday,True,True,True,True,False,106,9570.192328402134
736,2019-01-07,ordinateur,Paris,10921.002861726707,Monday,False,False,False,False,False,105,12136.032609190102
737,2019-01-08,ordinateur,Paris,8684.919187437752,Tuesday,False,False,False,False,False,104,5428.313372349427
738,2019-01-09,ordinateur,Paris,5526.0403694111465,Wednesday,False,False,False,False,False,103,7736.360883500904
739,2019-01-10,ordinateur,Paris,9560.66989935412,Thursday,False,False,False,False,False,102,7310.408774356523
740,2019-01-11,ordinateur,Paris,6908.400653299022,Friday,False,False,False,False,False,101,6283.6820885094985
741,2019-01-12,ordinateur,Paris,11107.262465084674,Saturday,True,False,False,False,False,100,10138.836710288388
742,2019-01-13,ordinateur,Paris,11076.806920959041,Sunday,True,False,False,False,False,99,5993.812955840169
743,2019-01-14,ordinateur,Paris,8751.392232285121,Monday,False,False,False,False,False,98,10921.002861726707
744,2019-01-15,ordinateur,Paris,7797.088778851795,Tuesday,False,False,False,False,False,97,8684.919187437752
745,2019-01-16,ordinateur,Paris,9278.382690273356,Wednesday,False,False,False,False,False,96,5526.0403694111465
746,2019-01-17,ordinateur,Paris,7241.534182121937,Thursday,False,False,False,False,False,95,9560.66989935412
747,2019-01-18,ordinateur,Paris,8453.123824448254,Friday,False,False,False,False,False,94,6908.400653299022
748,2019-01-19,ordinateur,Paris,7674.845225893173,Saturday,True,False,False,False,False,93,11107.262465084674
749,2019-01-20,ordinateur,Paris,11956.311862229397,Sunday,True,False,False,False,False,92,11076.806920959041
750,2019-01-21,ordinateur,Paris,13699.356844781587,Monday,False,False,False,False,False,91,8751.392232285121
751,2019-01-22,ordinateur,Paris,7768.889678303451,Tuesday,False,False,False,False,False,90,7797.088778851795
752,2019-01-23,ordinateur,Paris,11418.146785860565,Wednesday,False,False,False,False,False,89,9278.382690273356
753,2019-01-24,ordinateur,Paris,6718.0944187467285,Thursday,False,False,False,False,False,88,7241.534182121937
754,2019-01-25,ordinateur,Paris,6835.217139520112,Friday,False,False,False,False,False,87,8453.123824448254
755,2019-01-26,ordinateur,Paris,5979.148199898691,Saturday,True,False,False,False,False,86,7674.845225893173
756,2019-01-27,ordinateur,Paris,9940.514063024686,Sunday,True,False,False,False,False,85,11956.311862229397
757,2019-01-28,ordinateur,Paris,9655.373963404822,Monday,False,False,False,False,False,84,13699.356844781587
758,2019-01-29,ordinateur,Paris,13611.816509707827,Tuesday,False,False,False,False,False,83,7768.889678303451
759,2019-01-30,ordinateur,Paris,6579.98510510353,Wednesday,False,False,False,False,False,82,11418.146785860565
760,2019-01-31,ordinateur,Paris,5567.488656126768,Thursday,False,False,False,False,False,81,6718.0944187467285
761,2019-02-01,ordinateur,Paris,11410.991335098897,Friday,False,False,False,False,False,80,6237.971830332157
762,2019-02-02,ordinateur,Paris,11355.917025427125,Saturday,True,False,False,False,False,79,9620.750857146024
763,2019-02-03,ordinateur,Paris,9610.427807194732,Sunday,True,False,False,False,False,78,14024.319703788247
764,2019-02-04,ordinateur,Paris,8915.874613069096,Monday,False,False,False,False,False,77,6472.700141854757
765,2019-02-05,ordinateur,Paris,9139.364372201002,Tuesday,False,False,False,False,False,76,13034.535516437814
766,2019-02-06,ordinateur,Paris,10231.12857554202,Wednesday,False,False,False,False,False,75,8213.514030532167
767,2019-02-07,ordinateur,Paris,7753.808882330915,Thursday,False,False,False,False,False,74,4844.795477138849
768,2019-02-08,ordinateur,Paris,10472.605420343114,Friday,False,False,False,False,False,73,11410.991335098897
769,2019-02-09,ordinateur,Paris,12329.683907742932,Saturday,True,False,True,False,False,72,11355.917025427125
770,2019-02-10,ordinateur,Paris,6028.371940237761,Sunday,True,False,True,False,False,71,9610.427807194732
771,2019-02-11,ordinateur,Paris,7474.239760350371,Monday,False,False,True,False,False,70,8915.874613069096
772,2019-02-12,ordinateur,Paris,8837.7195580306,Tuesday,False,False,True,False,False,69,9139.364372201002
773,2019-02-13,ordinateur,Paris,8215.865274677974,Wednesday,False,False,True,False,False,68,10231.12857554202
774,2019-02-14,ordinateur,Paris,10323.994611488046,Thursday,False,False,True,False,False,67,7753.808882330915
775,2019-02-15,ordinateur,Paris,9404.112120650874,Friday,False,False,True,False,False,66,10472.605420343114
776,2019-02-16,ordinateur,Paris,7368.878702952208,Saturday,True,True,True,False,False,65,12329.683907742932
777,2019-02-17,ordinateur,Paris,7123.641727503294,Sunday,True,True,True,False,False,64,6028.371940237761
778,2019-02-18,ordinateur,Paris,14455.928631765066,Monday,False,True,True,False,False,63,7474.239760350371
779,2019-02-19,ordinateur,Paris,7642.169951474098,Tuesday,False,True,True,False,False,62,8837.7195580306
780,2019-02-20,ordinateur,Paris,12962.65809197163,Wednesday,False,True,True,False,False,61,8215.865274677974
781,2019-02-21,ordinateur,Paris,12576.22773835555,Thursday,False,True,True,False,False,60,10323.994611488046
782,2019-02-22,ordinateur,Paris,7625.540560841808,Friday,False,True,True,False,False,59,9404.112120650874
783,2019-02-23,ordinateur,Paris,13835.739383773363,Saturday,True,True,True,True,False,58,7368.878702952208
784,2019-02-24,ordinateur,Paris,7384.704294028658,Sunday,True,True,True,True,False,57,7123.641727503294
785,2019-02-25,ordinateur,Paris,9654.029320900412,Monday,False,True,False,True,False,56,14455.928631765066
786,2019-02-26,ordinateur,Paris,13496.973219765527,Tuesday,False,True,False,True,False,55,7642.169951474098
787,2019-02-27,ordinateur,Paris,9764.711115273469,Wednesday,False,True,False,True,False,54,12962.65809197163
788,2019-02-28,ordinateur,Paris,11562.577794812729,Thursday,False,True,False,True,False,53,12576.22773835555
789,2019-03-01,ordinateur,Paris,11249.145178992549,Friday,False,True,False,True,False,52,13301.289520437444
790,2019-03-02,ordinateur,Paris,4063.120652961189,Saturday,True,True,False,True,False,51,5833.522758704156
791,2019-03-03,ordinateur,Paris,10533.702150674459,Sunday,True,True,False,True,False,50,12124.25802064707
792,2019-03-04,ordinateur,Paris,12310.193940918867,Monday,False,False,False,True,False,49,12339.85040181088
793,2019-03-05,ordinateur,Paris,8478.116372495828,Tuesday,False,False,False,True,False,48,8917.601403457
794,2019-03-06,ordinateur,Paris,9779.807891749344,Wednesday,False,False,False,True,False,47,7819.754680523895
795,2019-03-07,ordinateur,Paris,7033.193372362657,Thursday,False,False,False,True,False,46,6904.754621088481
796,2019-03-08,ordinateur,Paris,8688.665332135508,Friday,False,False,False,True,False,45,11249.145178992549
797,2019-03-09,ordinateur,Paris,10741.455965537989,Saturday,True,False,False,True,False,44,4063.120652961189
798,2019-03-10,ordinateur,Paris,14874.781927927705,Sunday,True,False,False,True,False,43,10533.702150674459
799,2019-03-11,ordinateur,Paris,5739.722748968188,Monday,False,False,False,False,False,42,12310.193940918867
800,2019-03-12,ordinateur,Paris,10509.95200094986,Tuesday,False,False,False,False,False,41,8478.116372495828
801,2019-03-13,ordinateur,Paris,7658.266650211062,Wednesday,False,False,False,False,False,40,9779.807891749344
802,2019-03-14,ordinateur,Paris,7769.264410213969,Thursday,False,False,False,False,False,39,7033.193372362657
803,2019-03-15,ordinateur,Paris,12439.76152927086,Friday,False,False,False,False,False,38,8688.665332135508
804,2019-03-16,ordinateur,Paris,11700.712908283402,Saturday,True,False,False,False,False,37,10741.455965537989
805,2019-03-17,ordinateur,Paris,13009.64474413507,Sunday,True,False,False,False,False,36,14874.781927927705
806,2019-03-18,ordinateur,Paris,8830.782524567989,Monday,False,False,False,False,False,35,5739.722748968188
807,2019-03-19,ordinateur,Paris,12576.172831806345,Tuesday,False,False,False,False,False,34,10509.95200094986
808,2019-03-20,ordinateur,Paris,8143.525689997471,Wednesday,False,False,False,False,False,33,7658.266650211062
809,2019-03-21,ordinateur,Paris,7248.785555522109,Thursday,False,False,False,False,False,32,7769.264410213969
